"age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","income","age-bin","P (sex=Female)DT","P (sex=Male)DT","Prediction (sex)DT","P (sex=Female)LR","P (sex=Male)LR","Prediction (sex)LR"
34,"Private",177675,"Bachelors",13,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States",">50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",0.002130569487122127,0.9978694305128779,"Male"
34,"Private",115488,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",0.005363111984879775,0.9946368880151203,"Male"
34,"Self-emp-not-inc",168906,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,50,"United-States","<=50K","34 or less",1.0,0.0,"Female",0.8278981425220587,0.1721018574779413,"Female"
34,"Private",27409,"9th",5,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",3.114127439885835E-4,0.9996885872560113,"Male"
34,"Private",434292,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","Black","Male",0,0,30,"United-States","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",0.006670561681631868,0.9933294383183681,"Male"
34,"Private",52537,"HS-grad",9,"Never-married","Transport-moving","Unmarried","Black","Male",0,0,30,"United-States","<=50K","34 or less",0.8,0.2,"Female",0.3654268628967783,0.6345731371032217,"Male"
34,"Private",112584,"10th",6,"Divorced","Other-service","Unmarried","White","Female",0,0,38,"United-States","<=50K","34 or less",0.993421052631579,0.006578947368421052,"Female",0.849059092478719,0.150940907521281,"Female"
34,"Private",248795,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,45,"United-States","<=50K","34 or less",0.05555555555555555,0.9444444444444444,"Male",0.2738552046255792,0.7261447953744208,"Male"
34,"Private",241360,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",0.004905943695893192,0.9950940563041067,"Male"
34,"Local-gov",101517,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,35,"United-States","<=50K","34 or less",0.993421052631579,0.006578947368421052,"Female",0.957027236572681,0.042972763427319,"Female"
34,"State-gov",154246,"Bachelors",13,"Divorced","Prof-specialty","Not-in-family","White","Male",4865,0,55,"United-States","<=50K","34 or less",0.0,1.0,"Male",0.5224337335545598,0.4775662664454401,"Female"
34,"Private",122616,"Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,84,"United-States",">50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",9.212837284463427E-4,0.9990787162715536,"Male"
34,"Private",106014,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K","34 or less",1.0,0.0,"Female",0.5265833421379447,0.47341665786205533,"Female"
34,"Self-emp-inc",314375,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States",">50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",4.534163413720048E-4,0.9995465836586279,"Male"
34,"Private",207668,"Some-college",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,1887,40,"United-States",">50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",2.851462104158398E-4,0.9997148537895842,"Male"
34,"Private",158800,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",0.001811973898378056,0.998188026101622,"Male"
34,"Local-gov",188682,"Bachelors",13,"Married-spouse-absent","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K","34 or less",0.25,0.75,"Male",0.624415017833704,0.37558498216629604,"Female"
34,"Private",344073,"HS-grad",9,"Separated","Adm-clerical","Not-in-family","White","Male",0,0,40,"United-States",">50K","34 or less",0.0,1.0,"Male",0.5819422708518575,0.41805772914814254,"Female"
34,"Private",228881,"Some-college",10,"Separated","Machine-op-inspct","Not-in-family","Other","Male",0,0,40,"United-States","<=50K","34 or less",0.2,0.8,"Male",0.47709784394007976,0.5229021560599202,"Male"
34,"Private",36385,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,"United-States",">50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",0.0032370946337583273,0.9967629053662417,"Male"
34,"Local-gov",183801,"Bachelors",13,"Never-married","Other-service","Not-in-family","White","Male",0,0,14,"United-States","<=50K","34 or less",0.9230769230769231,0.07692307692307693,"Female",0.701386183018673,0.29861381698132705,"Female"
34,"Private",176711,"HS-grad",9,"Never-married","Adm-clerical","Own-child","White","Male",0,0,40,"United-States","<=50K","34 or less",0.92,0.08,"Female",0.654814125331149,0.3451858746688509,"Female"
34,"Private",234386,"Assoc-acdm",12,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,50,"United-States","<=50K","34 or less",0.03571428571428571,0.9642857142857143,"Male",0.11464979706276353,0.8853502029372364,"Male"
34,"Private",183778,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",4.787167340491562E-4,0.9995212832659508,"Male"
34,"Private",195576,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",0.0017308309175629866,0.9982691690824369,"Male"
34,"Private",98283,"Prof-school",15,"Never-married","Tech-support","Not-in-family","Asian-Pac-Islander","Male",0,1564,40,"India",">50K","34 or less",0.047619047619047616,0.9523809523809523,"Male",0.06907715036590302,0.930922849634097,"Male"
34,"Private",141058,"Some-college",10,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,62,"Mexico","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",0.0025965067068466395,0.9974034932931535,"Male"
34,"Private",216864,"HS-grad",9,"Divorced","Other-service","Unmarried","White","Female",0,3770,45,"United-States","<=50K","34 or less",0.6666666666666666,0.3333333333333333,"Female",0.7939898951626838,0.2060101048373162,"Female"
34,"Self-emp-not-inc",304622,"Bachelors",13,"Divorced","Prof-specialty","Unmarried","White","Female",0,0,50,"United-States","<=50K","34 or less",0.25,0.75,"Male",0.6452825903633447,0.3547174096366553,"Female"
34,"Private",176244,"7th-8th",4,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,40,"United-States","<=50K","34 or less",0.9991554054054054,8.445945945945946E-4,"Female",0.9984842688412887,0.0015157311587112332,"Female"
34,"Private",183778,"HS-grad",9,"Divorced","Transport-moving","Not-in-family","White","Male",0,0,40,"United-States","<=50K","34 or less",0.05555555555555555,0.9444444444444444,"Male",0.12224962031201436,0.8777503796879856,"Male"
34,"Private",201122,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,48,"United-States",">50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",1.8396723415734694E-4,0.9998160327658426,"Male"
34,"Local-gov",188245,"HS-grad",9,"Never-married","Prof-specialty","Unmarried","Black","Female",0,0,35,"United-States","<=50K","34 or less",0.9747899159663865,0.025210084033613446,"Female",0.8844225512163091,0.11557744878369092,"Female"
34,"Private",139890,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K","34 or less",0.993421052631579,0.006578947368421052,"Female",0.9312978843530137,0.06870211564698624,"Female"
34,"Local-gov",226443,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States",">50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",6.546556286567232E-4,0.9993453443713433,"Male"
34,"Private",188246,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",0.0023876072509288553,0.997612392749071,"Male"
34,"Private",236543,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K","34 or less",0.03508771929824561,0.9649122807017544,"Male",0.07115641352153293,0.9288435864784671,"Male"
34,"Private",186824,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,70,"United-States","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",3.702561604697924E-4,0.9996297438395303,"Male"
34,"Private",197886,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States",">50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",0.0013588347981847396,0.9986411652018153,"Male"
34,"Self-emp-not-inc",209768,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",0.0022360300804765802,0.9977639699195234,"Male"
34,"Self-emp-inc",242984,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,50,"United-States","<=50K","34 or less",0.05263157894736842,0.9473684210526315,"Male",0.19413184727001928,0.8058681527299807,"Male"
34,"Private",149943,"HS-grad",9,"Never-married","Other-service","Not-in-family","Asian-Pac-Islander","Male",0,0,40,"Japan","<=50K","34 or less",0.9047619047619048,0.09523809523809523,"Female",0.557881366826051,0.44211863317394895,"Female"
34,"Private",162814,"HS-grad",9,"Divorced","Protective-serv","Not-in-family","Black","Male",0,0,45,"United-States","<=50K","34 or less",0.15384615384615385,0.8461538461538461,"Male",0.30895433901739333,0.6910456609826067,"Male"
34,"Private",160261,"HS-grad",9,"Never-married","Tech-support","Own-child","Asian-Pac-Islander","Male",14084,0,35,"China",">50K","34 or less",1.0,0.0,"Female",0.2643375192657918,0.7356624807342083,"Male"
34,"Private",324654,"HS-grad",9,"Never-married","Machine-op-inspct","Own-child","Asian-Pac-Islander","Male",0,0,40,"China","<=50K","34 or less",0.0,1.0,"Male",0.21585878740415337,0.7841412125958467,"Male"
34,"State-gov",209317,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,40,"United-States","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",9.13882138271894E-4,0.9990861178617281,"Male"
34,"Private",199227,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,55,"United-States","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",0.0035746323701173295,0.9964253676298827,"Male"
34,"Private",186269,"HS-grad",9,"Divorced","Adm-clerical","Own-child","White","Male",0,0,40,"United-States","<=50K","34 or less",1.0,0.0,"Female",0.7651499450109789,0.2348500549890212,"Female"
34,"Private",295922,"Some-college",10,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"England",">50K","34 or less",1.0,0.0,"Female",0.11448547152226352,0.8855145284777364,"Male"
34,"Private",103408,"Some-college",10,"Divorced","Prof-specialty","Not-in-family","Black","Male",0,0,40,"Germany",">50K","34 or less",0.7777777777777778,0.2222222222222222,"Female",0.6909236839043457,0.3090763160956544,"Female"
34,"Private",177304,"10th",6,"Divorced","Prof-specialty","Not-in-family","White","Male",0,0,40,"Columbia","<=50K","34 or less",1.0,0.0,"Female",0.5639935899752222,0.43600641002477775,"Female"
34,"Private",118584,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K","34 or less",0.2,0.8,"Male",0.4948800482481175,0.5051199517518825,"Male"
34,"Self-emp-not-inc",49707,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,70,"United-States","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",0.001400800529027252,0.9985991994709728,"Male"
34,"Private",271933,"Masters",14,"Never-married","Exec-managerial","Unmarried","White","Female",0,0,50,"United-States","<=50K","34 or less",1.0,0.0,"Female",0.7463639342070485,0.25363606579295156,"Female"
34,"Self-emp-inc",114733,"Assoc-acdm",12,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,36,"United-States","<=50K","34 or less",0.9991554054054054,8.445945945945946E-4,"Female",0.9986810988311944,0.0013189011688056814,"Female"
34,"Self-emp-not-inc",319165,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States",">50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",0.001236334656516034,0.9987636653434839,"Male"
34,"Local-gov",134886,"HS-grad",9,"Married-civ-spouse","Other-service","Wife","White","Female",0,1740,35,"United-States","<=50K","34 or less",0.9991554054054054,8.445945945945946E-4,"Female",0.9991112795841747,8.88720415825379E-4,"Female"
34,"Private",386370,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",3.0191349824201786E-4,0.9996980865017581,"Male"
34,"Private",342709,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",0.005064954740106991,0.9949350452598931,"Male"
34,"Private",176992,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",0.0024564269884421557,0.9975435730115579,"Male"
34,"Self-emp-inc",353927,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",6.850091715855949E-4,0.9993149908284145,"Male"
34,"Federal-gov",436341,"Some-college",10,"Married-AF-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States",">50K","34 or less",0.9991554054054054,8.445945945945946E-4,"Female",0.9976579227963699,0.0023420772036301073,"Female"
34,"Private",113198,"Assoc-acdm",12,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,28,"United-States","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",0.016827043823473855,0.9831729561765261,"Male"
34,"Private",84119,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"United-States","<=50K","34 or less",0.03508771929824561,0.9649122807017544,"Male",0.08480097308608264,0.9151990269139174,"Male"
34,"Private",399386,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,53,"United-States","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",3.388847699102938E-4,0.9996611152300896,"Male"
34,"Private",169605,"10th",6,"Separated","Other-service","Unmarried","White","Female",0,0,36,"United-States","<=50K","34 or less",0.993421052631579,0.006578947368421052,"Female",0.8471324959731018,0.1528675040268981,"Female"
34,"Private",90705,"Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,1485,40,"United-States","<=50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",0.004902414083913633,0.9950975859160864,"Male"
34,"Private",154874,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Male",4416,0,30,"United-States","<=50K","34 or less",1.0,0.0,"Female",0.3734184752877224,0.6265815247122776,"Male"
34,"Private",61272,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K","34 or less",0.2,0.8,"Male",0.5127584623213434,0.48724153767865674,"Female"
34,"Private",118551,"Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Female",0,0,40,"United-States","<=50K","34 or less",0.15,0.85,"Male",0.48566842931543536,0.5143315706845647,"Male"
34,"Private",317809,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K","34 or less",9.46163307786924E-5,0.9999053836692213,"Male",0.0014863144839173336,0.9985136855160828,"Male"
34,"Private",301591,"HS-grad",9,"Never-married","Exec-managerial","Unmarried","White","Female",0,0,35,"United-States","<=50K","34 or less",0.9594594594594594,0.04054054054054054,"Female",0.7626141637990937,0.23738583620090617,"Female"
