"age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","income","age-bin","Prediction (income)"
39,"Self-emp-not-inc",343476,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",15024,0,50,"Japan",">50K","35-55",">50K"
39,"Private",257942,"HS-grad",9,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
39,"Private",67433,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
39,"Private",164898,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
39,"Private",195253,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States",">50K","35-55",">50K"
39,"Private",108140,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
39,"Private",209397,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
39,"Private",30673,"Some-college",10,"Divorced","Handlers-cleaners","Not-in-family","White","Male",0,0,50,"United-States",">50K","35-55","<=50K"
39,"Private",114844,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,1876,50,"United-States","<=50K","35-55","<=50K"
39,"Self-emp-not-inc",202027,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1977,50,"United-States",">50K","35-55",">50K"
39,"Self-emp-not-inc",160120,"Doctorate",16,"Divorced","Adm-clerical","Other-relative","Other","Male",0,0,40,,"<=50K","35-55","<=50K"
39,"Private",100669,"Some-college",10,"Married-civ-spouse","Craft-repair","Own-child","Asian-Pac-Islander","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
39,"Private",184801,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K","35-55",">50K"
39,"State-gov",119421,"HS-grad",9,"Separated","Adm-clerical","Unmarried","White","Female",0,625,35,"United-States","<=50K","35-55","<=50K"
39,"Private",141584,"Masters",14,"Never-married","Sales","Not-in-family","White","Male",0,2444,45,"United-States",">50K","35-55","<=50K"
39,"Self-emp-not-inc",218490,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,2415,50,,">50K","35-55",">50K"
39,"Private",155603,"Some-college",10,"Never-married","Other-service","Own-child","Black","Female",0,2205,40,"United-States","<=50K","35-55","<=50K"
39,"Self-emp-not-inc",107233,"HS-grad",9,"Never-married","Craft-repair","Other-relative","Amer-Indian-Eskimo","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
39,"Local-gov",327164,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"United-States","<=50K","35-55","<=50K"
39,"Private",1455435,"Assoc-acdm",12,"Separated","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
39,"State-gov",55568,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
39,"Private",81487,"Some-college",10,"Divorced","Exec-managerial","Unmarried","White","Female",0,625,40,"United-States","<=50K","35-55","<=50K"
39,"Private",319248,"10th",6,"Never-married","Other-service","Unmarried","White","Female",0,0,25,"Mexico","<=50K","35-55","<=50K"
39,"Private",258037,"Masters",14,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,40,,"<=50K","35-55","<=50K"
39,"Self-emp-inc",172538,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"United-States",">50K","35-55",">50K"
39,"Private",300760,"HS-grad",9,"Divorced","Tech-support","Unmarried","White","Female",0,0,50,"United-States","<=50K","35-55",">50K"
39,"Self-emp-inc",163057,"Some-college",10,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,99,"United-States","<=50K","35-55","<=50K"
39,"Self-emp-inc",135500,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1977,40,"United-States",">50K","35-55",">50K"
39,"Private",147258,"10th",6,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
39,"Private",115076,"Some-college",10,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
39,"Private",280570,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",3103,0,50,"United-States",">50K","35-55",">50K"
39,"Local-gov",170382,"Masters",14,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,50,"England",">50K","35-55",">50K"
39,"Private",409189,"5th-6th",3,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"Mexico","<=50K","35-55","<=50K"
39,"Private",160123,"HS-grad",9,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
39,"Private",101020,"12th",8,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",">50K"
39,"Private",121590,"Some-college",10,"Never-married","Prof-specialty","Not-in-family","Black","Male",4787,0,40,"United-States",">50K","35-55",">50K"
39,"Private",180477,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,60,"United-States",">50K","35-55","<=50K"
39,"Private",193260,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","Asian-Pac-Islander","Male",0,0,25,"Mexico","<=50K","35-55","<=50K"
39,"Self-emp-not-inc",178948,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Wife","White","Female",0,0,50,"United-States","<=50K","35-55","<=50K"
39,"Private",78171,"Some-college",10,"Married-spouse-absent","Adm-clerical","Unmarried","Amer-Indian-Eskimo","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
39,"Private",37314,"Masters",14,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,50,"United-States",">50K","35-55","<=50K"
39,"Private",210626,"HS-grad",9,"Divorced","Machine-op-inspct","Unmarried","White","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
39,"Private",237713,"Prof-school",15,"Married-civ-spouse","Sales","Husband","White","Male",0,2415,99,"United-States",">50K","35-55",">50K"
39,"Private",176296,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","Black","Male",0,1887,40,"United-States",">50K","35-55",">50K"
39,"Local-gov",267893,"Assoc-acdm",12,"Married-civ-spouse","Craft-repair","Husband","Black","Male",7298,0,40,"United-States",">50K","35-55",">50K"
39,"Private",301867,"Bachelors",13,"Divorced","Adm-clerical","Not-in-family","Asian-Pac-Islander","Female",0,0,24,"Philippines","<=50K","35-55","<=50K"
39,"Private",262841,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K","35-55",">50K"
39,"State-gov",235379,"Assoc-acdm",12,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
39,"Self-emp-not-inc",274683,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",7688,0,50,"United-States",">50K","35-55",">50K"
39,"Private",325374,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
39,"Private",121468,"Bachelors",13,"Never-married","Exec-managerial","Own-child","Asian-Pac-Islander","Female",0,0,35,"United-States","<=50K","35-55","<=50K"
39,"Private",147500,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Wife","Black","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
39,"State-gov",183092,"Doctorate",16,"Divorced","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States",">50K","35-55","<=50K"
39,"Private",333305,"Some-college",10,"Married-civ-spouse","Sales","Wife","White","Female",0,0,45,"United-States",">50K","35-55",">50K"
39,"Private",165848,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,50,"United-States","<=50K","35-55",">50K"
39,"Private",160120,"Some-college",10,"Never-married","Machine-op-inspct","Other-relative","Asian-Pac-Islander","Male",0,0,40,"Philippines","<=50K","35-55","<=50K"
39,"Local-gov",164515,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
39,"Private",115289,"Some-college",10,"Divorced","Sales","Own-child","White","Male",0,1380,70,"United-States","<=50K","35-55","<=50K"
39,"Private",209867,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",13550,0,45,"United-States",">50K","35-55",">50K"
39,"Private",129573,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Male",0,0,50,"United-States",">50K","35-55","<=50K"
39,"Private",80638,"Some-college",10,"Married-civ-spouse","Other-service","Husband","Asian-Pac-Islander","Male",0,0,84,"United-States",">50K","35-55","<=50K"
39,"Private",344743,"Some-college",10,"Married-civ-spouse","Adm-clerical","Own-child","Black","Female",0,0,50,"United-States",">50K","35-55",">50K"
39,"Private",49436,"Assoc-acdm",12,"Divorced","Prof-specialty","Unmarried","White","Female",0,1380,40,"United-States","<=50K","35-55","<=50K"
39,"Private",393480,"HS-grad",9,"Separated","Handlers-cleaners","Not-in-family","Black","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
39,"Local-gov",180686,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1977,45,"United-States",">50K","35-55",">50K"
39,"Private",225504,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K","35-55",">50K"
39,"Private",53926,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",">50K"
39,"Self-emp-not-inc",194668,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,16,"United-States","<=50K","35-55","<=50K"
39,"Self-emp-inc",131288,"Assoc-acdm",12,"Married-civ-spouse","Sales","Husband","White","Male",5178,0,48,"United-States",">50K","35-55",">50K"
39,"Self-emp-inc",117555,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States",">50K","35-55",">50K"
39,,204756,"Some-college",10,"Divorced",,"Not-in-family","White","Female",0,0,20,"United-States","<=50K","35-55","<=50K"
39,"Federal-gov",243872,"Assoc-acdm",12,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States",">50K","35-55","<=50K"
39,"State-gov",172700,"HS-grad",9,"Never-married","Other-service","Unmarried","Black","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
39,"Private",365739,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K","35-55","<=50K"
39,"Private",30269,"Assoc-voc",11,"Divorced","Sales","Unmarried","White","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
39,"Private",269323,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K","35-55",">50K"
39,"Private",290922,"Masters",14,"Never-married","Prof-specialty","Own-child","White","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
39,"Private",262158,"Bachelors",13,"Divorced","Exec-managerial","Unmarried","White","Female",0,0,45,"United-States","<=50K","35-55","<=50K"
39,"Self-emp-not-inc",194004,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,70,"United-States","<=50K","35-55",">50K"
39,"Private",177154,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",15024,0,50,"United-States",">50K","35-55",">50K"
39,"Private",172855,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
39,"Private",33975,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States",">50K","35-55","<=50K"
39,"Private",176335,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7688,0,65,"United-States",">50K","35-55",">50K"
39,"Private",82540,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,60,"United-States","<=50K","35-55",">50K"
39,"Private",314007,"10th",6,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,2051,40,"United-States","<=50K","35-55","<=50K"
39,"Private",104089,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States",">50K","35-55",">50K"
39,"Private",175681,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","Black","Male",0,0,60,,"<=50K","35-55",">50K"
39,"Private",198841,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",7688,0,45,"United-States",">50K","35-55",">50K"
39,"Private",293291,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,50,"United-States",">50K","35-55","<=50K"
39,"Private",226374,"10th",6,"Divorced","Other-service","Unmarried","Black","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
39,"Private",72338,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",0,0,40,"Philippines",">50K","35-55",">50K"
39,"Private",111129,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
39,"Private",191524,"HS-grad",9,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
39,"Private",206520,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Male",0,0,45,"United-States","<=50K","35-55","<=50K"
40,"State-gov",170525,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,38,"United-States","<=50K","35-55","<=50K"
40,"Private",96129,"Assoc-voc",11,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States",">50K","35-55",">50K"
40,"Private",130760,"Assoc-voc",11,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K","35-55",">50K"
40,"Private",170108,"Masters",14,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",">50K"
40,"Private",520586,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,39,"United-States","<=50K","35-55","<=50K"
40,"Private",260696,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
40,"Private",100584,"10th",6,"Divorced","Craft-repair","Not-in-family","Amer-Indian-Eskimo","Male",0,0,40,"United-States","<=50K","35-55","<=50K"
40,"Private",29841,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States","<=50K","35-55",">50K"
40,"Private",185145,"Doctorate",16,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"United-States",">50K","35-55",">50K"
40,"Private",163215,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Female",10520,0,40,"United-States",">50K","35-55",">50K"
40,"Self-emp-not-inc",335549,"Prof-school",15,"Never-married","Prof-specialty","Not-in-family","White","Male",0,2444,45,"United-States",">50K","35-55",">50K"
40,"Private",174515,"HS-grad",9,"Married-spouse-absent","Other-service","Own-child","White","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
40,"Private",220609,"Some-college",10,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
40,"State-gov",184378,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","<=50K","35-55",">50K"
40,"Private",174373,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K","35-55",">50K"
40,"Private",170230,"Bachelors",13,"Married-spouse-absent","Other-service","Not-in-family","White","Female",0,0,40,,"<=50K","35-55","<=50K"
40,"Private",346964,"HS-grad",9,"Divorced","Tech-support","Unmarried","White","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
40,"Private",97688,"Some-college",10,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,48,"United-States",">50K","35-55",">50K"
40,"Private",184105,"Assoc-voc",11,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K","35-55","<=50K"
40,"Private",510072,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,55,"United-States",">50K","35-55",">50K"
40,"Self-emp-inc",37997,"Some-college",10,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,50,"United-States","<=50K","35-55","<=50K"
40,,341539,"Some-college",10,"Divorced",,"Not-in-family","White","Female",0,0,30,"United-States","<=50K","35-55","<=50K"
40,"State-gov",91949,"Doctorate",16,"Never-married","Prof-specialty","Not-in-family","Black","Female",0,0,40,"United-States","<=50K","35-55","<=50K"
40,"Private",273308,"HS-grad",9,"Divorced","Machine-op-inspct","Unmarried","White","Female",0,0,48,"Mexico","<=50K","35-55","<=50K"
40,"Private",115161,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,30,"United-States","<=50K","35-55","<=50K"
